﻿GUID,Key,Text,Translation
a4659545-99d7-4d04-b48a-788c2e9c8b9b,xenonauts-:-null.null-::-tooltips/concepts/ac_capacity.json#Description,The Capacity of a dropship is the maximum number of units (both soldiers and vehicles) that it can carry.,La Capacità di una navicella è il numero massimo di unità (sia soldati che veicoli) che può trasportare.
408b175c-a812-4cd0-ae94-bb5b8e13f4eb,xenonauts-:-null.null-::-tooltips/concepts/ac_damage.json#Name,Damage,Danno
9106f8e8-22bc-4005-b0c3-027c61f4975f,xenonauts-:-null.null-::-tooltips/concepts/ac_damage.json#Description,"Damage represents the number of {{concept filename:""ac_health"" text:""HP""}} that will be removed from the target after each hit from this weapon. This number will be reduced by the {{concept filename:""ac_armour"" text:""Armour""}} present on the target (although this in turn is reduced by the {{concept filename:""ac_armour_penetration"" text:""Armour Penetration""}} of the weapon).","Il danno rappresenta il numero di {{concept filename:""ac_health"" text:""HP""}} che verranno rimossi dal bersaglio dopo ogni colpo da quest' arma. Questo numero sarà ridotto dello {{concept filename:""ac_armour"" text:""Armour""}} presente sul bersaglio (anche se questo a sua volta è ridotto dell' {{concept filename:""ac_armour_penetration"" text:""Armour Penetration""}} dell'arma)."
cf1b06fe-c4cd-46a2-853a-2def98f04e65,xenonauts-:-null.null-::-tooltips/concepts/ac_evasive_roll_permitted.json#Name,Evasive Roll Permission,Permesso di rotolamento evasivo
93e7c0ca-6cf8-42a7-ae50-b97eb3d7d830,xenonauts-:-null.null-::-tooltips/concepts/ac_evasive_roll_permitted.json#Description,"Human interceptors are usually capable of performing Evasive Roll maneuvers in combat, which allow the unit to reposition more easily and evade certain enemy weapons. However, certain types of aircraft items are heavy enough to prevent the use of Evasive Roll when equipped on an interceptor.","Gli intercettori umani sono solitamente in grado di eseguire manovre di tiro evasivo in combattimento, che consentono all'unità di riposizionarsi più facilmente ed eludere determinate armi nemiche. Tuttavia, alcuni tipi di articoli aeronautici sono abbastanza pesanti da impedire l'uso del Rotolo Evasivo quando equipaggiati su un intercettore."
6bfc353e-a931-45cf-84be-9e21c79a7e5a,xenonauts-:-null.null-::-tooltips/concepts/ac_fire_arc.json#Name,Fire Arc,Arco di fuoco
0cf4bf28-ede5-48de-a640-d9b844f7e90f,xenonauts-:-null.null-::-tooltips/concepts/ac_fire_arc.json#Description,Each weapon in aerial combat has a firing arc that represents the area in which it can fire at enemies. This cone is generated using the angle of the Fire Arc and the length from the weapon Range.,Ogni arma in combattimento aereo ha un arco di tiro che rappresenta l'area in cui può sparare ai nemici. Questo cono viene generato utilizzando l'angolo dell'arco di fuoco e la lunghezza dalla gittata dell'arma.
17a6b131-55ce-4319-9679-610f112480cc,xenonauts-:-null.null-::-tooltips/concepts/ac_flight_range.json#Name,Flight Range,Intervallo di volo
84b0c413-5b35-411d-a150-cfcdc92be737,xenonauts-:-null.null-::-tooltips/concepts/ac_flight_range.json#Description,"The flight range of an aircraft shows how far it can fly on the Geoscape with a full tank of {{concept filename:""ac_fuel"" text:""fuel""}}. This figure does not take into account the fuel required to return to base.","L'autonomia di volo di un aeromobile mostra fino a che punto può volare sul Geoscape con un serbatoio pieno di {{concept filename:""ac_fuel"" text:""fuel""}}. Questa cifra non tiene conto del carburante necessario per tornare alla base."
cb7ac316-521f-45e9-92a9-00d232ba32a8,xenonauts-:-null.null-::-tooltips/concepts/ac_fuel.json#Name,Aircraft Fuel,Carburante per aeromobili
7d5c925a-6d5d-4c8b-a13c-9d294e9c1331,xenonauts-:-null.null-::-tooltips/concepts/ac_fuel.json#Description,"The fuel level of an aircraft defines how long they can spend airborne on the Geoscape or in aerial combat. Aircraft on the Geoscape will be forced to return to base once they reach the minimum fuel level required to do so (which varies depending on how far they are from base). Aircraft in the aerial combat will be forced to immediately {{button filename:""ac_retreat"" text:""Retreat""}} and then return to base once they reach 0% Fuel.","Il livello di carburante di un aeromobile definisce quanto tempo può trascorrere in volo sul Geoscape o in combattimento aereo. Gli aerei sul Geoscape saranno costretti a tornare alla base una volta raggiunto il livello minimo di carburante richiesto per farlo (che varia a seconda di quanto sono lontani dalla base). Gli aerei nel combattimento aereo saranno costretti immediatamente a {{button filename:""ac_retreat"" text:""Retreat""}} e poi torneranno alla base una volta raggiunto lo 0% di carburante."
e72c997b-896b-47aa-a214-d7139f34d3fe,xenonauts-:-null.null-::-tooltips/concepts/ac_health.json#Name,Aircraft HP,HP aeromobile
00727b79-4151-4461-ab94-bf5673bfb1ac,xenonauts-:-null.null-::-tooltips/concepts/ac_health.json#Description,"This value shows how much {{concept filename:""ac_damage"" text:""damage""}} the aircraft can sustain in battle. If an aircraft ever reaches 0 HP, it will be forced to perform an emergency disengage from combat and return to base for a complete overhaul. The overhaul process takes much longer than the standard repair process.","Questo valore mostra quanto {{concept filename:""ac_damage"" text:""damage""}} il velivolo può sostenere in battaglia. Se un aereo raggiunge mai 0 HP, sarà costretto a eseguire un disimpegno di emergenza dal combattimento e tornare alla base per una revisione completa. Il processo di revisione richiede molto più tempo rispetto al processo di riparazione standard."
5327716c-ecc4-466b-a040-ca403fd80c6c,xenonauts-:-null.null-::-tooltips/concepts/ac_reload_time.json#Name,Reload Time,Tempo di ricarica
6d435cc5-f847-4242-9dff-313cb7013640,xenonauts-:-null.null-::-tooltips/concepts/ac_reload_time.json#Description,The Reload Time of a weapon is how long it must wait after firing each shot before it is ready to fire another one.,Il tempo di ricarica di un'arma è quanto tempo deve aspettare dopo aver sparato ogni colpo prima di essere pronta a spararne un altro.
35716941-ac5e-4b42-95f8-93c5d8678804,xenonauts-:-null.null-::-tooltips/concepts/ac_top_speed.json#Name,Top Speed,Velocità massima
61650d52-de5c-4c1d-9028-46452b9a2db9,xenonauts-:-null.null-::-tooltips/concepts/ac_top_speed.json#Description,"This is the maximum speed that the aircraft can reach on both the Geoscape and in air combat. Using the {{button filename:""ac_afterburner"" text:""Afterburner""}} in air combat will allow an aircraft to temporarily exceed their Top Speed.","Questa è la velocità massima che l'aereo può raggiungere sia sul Geoscape che in combattimento aereo. L'utilizzo dello {{button filename:""ac_afterburner"" text:""Afterburner""}} in combattimento aereo consentirà a un aereo di superare temporaneamente la propria velocità massima."
adbd176c-3a68-4a02-bc18-db0ce3e73dc2,xenonauts-:-null.null-::-tooltips/concepts/ac_turn_rate.json#Name,Turn Rate,Velocità di rotazione
36591227-06ec-4553-858b-b976a29d7ed6,xenonauts-:-null.null-::-tooltips/concepts/ac_turn_rate.json#Description,This aircraft is capable of turning at this speed in an air combat battle (expressed in degrees of rotation per second).,Questo velivolo è in grado di girare a questa velocità in una battaglia aerea (espressa in gradi di rotazione al secondo).
cea324a3-ba05-4b8f-94eb-a1d343e60c94,xenonauts-:-null.null-::-tooltips/concepts/armour.json#Name,Armour,Armatura
70eca14b-809c-40cb-84a5-0d8806e27fd9,xenonauts-:-null.null-::-tooltips/concepts/armour.json#Description,"Armour will reduce the {{concept filename:""damage"" text:""damage""}} sustained by a unit in battle, absorbing incoming damage before it is applied to the soldier's {{concept filename:""hp"" text:""Hit Points""}}. Armour is usually reduced after absorbing damage due to {{concept filename:""armour_destruction"" text:""Armour Destruction""}}, so even the most advanced armour cannot withstand sustained hits. Certain weapons possess {{concept filename:""armour_penetration"" text:""Armour Penetration""}}, causing a portion of their damage to bypass Armour entirely.","L'armatura ridurrà lo {{concept filename:""damage"" text:""damage""}} sostenuto da un'unità in battaglia, assorbendo i danni in arrivo prima che venga applicata all' {{concept filename:""hp"" text:""Hit Points""}}del soldato. L'armatura viene solitamente ridotta dopo aver assorbito i danni dovuti allo {{concept filename:""armour_destruction"" text:""Armour Destruction""}}, quindi anche l'armatura più avanzata non può resistere a colpi sostenuti. Alcune armi possiedono {{concept filename:""armour_penetration"" text:""Armour Penetration""}}, causando una parte dei loro danni per bypassare completamente l'Armatura."
f74fc4bd-c564-4733-8478-8e6f446f379b,xenonauts-:-null.null-::-tooltips/concepts/armour_destruction.json#Name,Armour Destruction,Distruzione dell'armatura
83af7bdb-8528-40d4-8b00-83832b2652a0,xenonauts-:-null.null-::-tooltips/concepts/armour_destruction.json#Description,"Armour Destruction represents the amount of {{concept filename:""armour"" text:""Armour""}} that is removed from the target after each hit from this weapon. This process occurs after {{concept filename:""damage"" text:""damage""}} is calculated, so only subsequent shots benefit from this reduced Armour.","Distruzione armatura rappresenta la quantità di {{concept filename:""armour"" text:""Armour""}} che viene rimossa dal bersaglio dopo ogni colpo da quest' arma. Questo processo si verifica dopo aver calcolato {{concept filename:""damage"" text:""damage""}} , quindi solo i tiri successivi beneficiano di questa Armatura ridotta."
e0da4da3-4c22-432d-b6dc-a8b0e281807b,xenonauts-:-null.null-::-tooltips/concepts/armour_hardness.json#Name,Armour Hardness,Durezza dell'armatura
2c71b303-4df5-4a06-acc6-47ffbae998ed,xenonauts-:-null.null-::-tooltips/concepts/armour_hardness.json#Description,"Hardness is the amount of weapon {{concept filename:""armour_penetration"" text:""Armour Penetration""}} that is ignored when a shot hits this armour. This is useful against advanced alien weapons, which may have enough penetration to ignore much or all of the protection offered by basic armour. ","La durezza è la quantità di arma {{concept filename:""armour_penetration"" text:""Armour Penetration""}} che viene ignorata quando un colpo colpisce questa armatura. Questo è utile contro le armi aliene avanzate, che possono avere abbastanza penetrazione da ignorare gran parte o tutta la protezione offerta dall'armatura di base. "
1cbae53e-f429-4e06-83de-feaac1680446,xenonauts-:-null.null-::-tooltips/concepts/armour_penetration.json#Name,Armour Penetration,Penetrazione dell'armatura
093b5972-d639-4ca6-816c-7c3e787adae5,xenonauts-:-null.null-::-tooltips/concepts/armour_penetration.json#Description,"The Armour Penetration of a weapon is used when calculating the {{concept filename:""damage"" text:""damage""}} inflicted on a target with {{concept filename:""armour"" text:""Armour""}}, as it reduces the effective Armour of the target. For example, a weapon dealing 30 Damage will normally remove 20 HP if the target has 10 Armour. If the weapon had 6 Armour Penetration, it would remove 26 HP (as the target would effectively have 4 Armour).","La Penetrazione dell'Armatura di un'arma viene utilizzata quando si calcola lo {{concept filename:""damage"" text:""damage""}} inflitto a un bersaglio con {{concept filename:""armour"" text:""Armour""}}, in quanto riduce l'Armatura effettiva del bersaglio. Ad esempio, un'arma che infligge 30 danni normalmente rimuove 20 PV se il bersaglio ha 10 Armature. Se l'arma avesse 6 Penetrazione dell'Armatura, rimuoverebbe 26 PV (poiché il bersaglio avrebbe effettivamente 4 Armature)."
56c32bbe-15c6-4c55-96f2-9739a89651a7,xenonauts-:-null.null-::-tooltips/concepts/base_defence_strength.json#Name,Base Defence Strength,Forza di difesa della base
ee137f23-bf15-47c0-a345-8309054aa6ae,xenonauts-:-null.null-::-tooltips/concepts/base_defence_strength.json#Description,"Defence Strength represents how much total damage the defensive turrets at this base (such as the Missile Battery) can inflict on any UFO that attacks the base. If the turrets inflict enough damage to destroy the UFO before it lands, no alien ground forces will disembark and no tactical battle will be required. However, even if the turrets are unable to destroy the UFO, the damage they inflict may kill some of the attackers before the mission begins! Be aware that the Defence Strength is a range, and the actual damage inflicted could be anywhere between the minimum and maximum values.","La Forza di Difesa rappresenta il danno totale che le torrette difensive di questa base (come la Batteria Missilistica) possono infliggere a qualsiasi UFO che attacca la base. Se le torrette infliggono abbastanza danni da distruggere l'UFO prima che atterri, nessuna forza di terra aliena sbarcherà e non sarà necessaria alcuna battaglia tattica. Tuttavia, anche se le torrette non sono in grado di distruggere l'UFO, il danno che infliggono potrebbe uccidere alcuni degli attaccanti prima dell'inizio della missione! Tieni presente che la Forza di Difesa è un intervallo e il danno effettivo inflitto potrebbe essere compreso tra i valori minimo e massimo."
